epoch,step,train_acc_epoch,train_f1_epoch,train_loss_epoch,train_loss_step,val_acc_epoch,val_f1_epoch,val_loss
7,2499,,,,0.9450724124908447,,,
7,2543,,,,,0.37677305936813354,0.23561924695968628,0.8347069621086121
7,2543,0.4037628173828125,0.25045502185821533,0.8045997619628906,,,,
8,2549,,,,0.7674960494041443,,,
8,2599,,,,0.6880927085876465,,,
8,2649,,,,0.7997668385505676,,,
8,2699,,,,0.7742152214050293,,,
8,2749,,,,0.8058279752731323,,,
8,2799,,,,0.9016045331954956,,,
8,2849,,,,0.8091856837272644,,,
8,2861,,,,,0.3723404109477997,0.20086148381233215,0.8388062715530396
8,2861,0.4152876138687134,0.2681483030319214,0.7918188571929932,,,,
9,2899,,,,0.7085784673690796,,,
9,2949,,,,0.8038094639778137,,,
9,2999,,,,0.7728284597396851,,,
9,3049,,,,0.7918748259544373,,,
9,3099,,,,0.9225814342498779,,,
9,3149,,,,0.7132161855697632,,,
9,3179,,,,,0.43173760175704956,0.27415457367897034,0.7774869203567505
9,3179,0.4233648478984833,0.2776687443256378,0.7828423380851746,,,,
10,3199,,,,0.7229101657867432,,,
10,3249,,,,0.8049513697624207,,,
10,3299,,,,0.7739956974983215,,,
10,3349,,,,0.8578187227249146,,,
10,3399,,,,0.6429114937782288,,,
10,3449,,,,0.6260260343551636,,,
10,3497,,,,,0.4343971610069275,0.3063531219959259,0.7727392315864563
10,3497,0.43951931595802307,0.2956697344779968,0.7653939723968506,,,,
11,3499,,,,0.9437774419784546,,,
11,3549,,,,0.7343832850456238,,,
11,3599,,,,0.8356162905693054,,,
11,3649,,,,0.6794601678848267,,,
11,3699,,,,0.8952266573905945,,,
11,3749,,,,0.7810986042022705,,,
11,3799,,,,0.8833857774734497,,,
11,3815,,,,,0.4379432499408722,0.30447298288345337,0.7657013535499573
11,3815,0.45015761256217957,0.30801960825920105,0.7518813610076904,,,,
12,3849,,,,0.783308207988739,,,
12,3899,,,,0.7559419274330139,,,
12,3949,,,,0.6796137690544128,,,
12,3999,,,,0.8866838812828064,,,
12,4049,,,,0.6849457025527954,,,
12,4099,,,,0.7257941961288452,,,
12,4133,,,,,0.42819148302078247,0.3122478127479553,0.7827692627906799
12,4133,0.46138691902160645,0.3226753771305084,0.7395997643470764,,,,
13,4149,,,,0.774723470211029,,,
13,4199,,,,0.7682609558105469,,,
13,4249,,,,0.6773266792297363,,,
13,4299,,,,0.779732882976532,,,
13,4349,,,,0.8548563718795776,,,
13,4399,,,,0.7887551188468933,,,
13,4449,,,,0.6834082007408142,,,
13,4451,,,,,0.466312050819397,0.30581244826316833,0.7356168031692505
13,4451,0.4673955738544464,0.3298870623111725,0.7317127585411072,,,,
14,4499,,,,0.7084757089614868,,,
14,4549,,,,0.7738073468208313,,,
14,4599,,,,0.8525301218032837,,,
14,4649,,,,0.8603513836860657,,,
14,4699,,,,0.8917052149772644,,,
14,4749,,,,0.7396531105041504,,,
14,4769,,,,,0.39450353384017944,0.27504196763038635,0.8128092288970947
14,4769,0.4695626497268677,0.3317481577396393,0.7265253067016602,,,,
15,4799,,,,0.596075177192688,,,
15,4849,,,,0.6414051651954651,,,
15,4899,,,,0.7779640555381775,,,
15,4949,,,,0.7369757890701294,,,
15,4999,,,,0.6915698647499084,,,
15,5049,,,,0.7281829118728638,,,
15,5087,,,,,0.45656028389930725,0.3147406280040741,0.7520558834075928
15,5087,0.4842395484447479,0.3409808278083801,0.7115715146064758,,,,
16,5099,,,,0.8603487014770508,,,
16,5149,,,,0.6914172172546387,,,
16,5199,,,,0.7580284476280212,,,
16,5249,,,,0.5995607376098633,,,
16,5299,,,,0.6910305619239807,,,
16,5349,,,,0.598429262638092,,,
16,5399,,,,0.5434521436691284,,,
16,5405,,,,,0.47429078817367554,0.3479873239994049,0.7148503065109253
16,5405,0.4828605055809021,0.34349024295806885,0.7090499997138977,,,,
17,5449,,,,0.614592432975769,,,
17,5499,,,,0.5653886795043945,,,
17,5549,,,,0.8372102379798889,,,
17,5599,,,,0.7676770091056824,,,
17,5649,,,,0.7512821555137634,,,
17,5699,,,,0.5903693437576294,,,
17,5723,,,,,0.4831560254096985,0.3377154469490051,0.7121545076370239
17,5723,0.4886721968650818,0.34838855266571045,0.7002034187316895,,,,
18,5749,,,,0.5957053303718567,,,
18,5799,,,,0.8515778183937073,,,
18,5849,,,,0.8152911067008972,,,
18,5899,,,,0.5772895812988281,,,
18,5949,,,,0.6940696239471436,,,
18,5999,,,,0.6041536331176758,,,
18,6041,,,,,0.5008864998817444,0.3712204098701477,0.6998267769813538
18,6041,0.49990150332450867,0.35858941078186035,0.6886768937110901,,,,
19,6049,,,,0.7186778783798218,,,
19,6099,,,,0.7870941758155823,,,
19,6149,,,,0.6964791417121887,,,
19,6199,,,,0.7013416886329651,,,
19,6249,,,,0.48025739192962646,,,
19,6299,,,,0.888829231262207,,,
19,6349,,,,0.6970522403717041,,,
19,6359,,,,,0.4973404109477997,0.35091713070869446,0.6898065805435181
19,6359,0.5016745328903198,0.36236461997032166,0.6840692162513733,,,,
20,6399,,,,0.5385960340499878,,,
20,6449,,,,0.77128666639328,,,
20,6499,,,,0.8128690719604492,,,
20,6549,,,,0.5165461301803589,,,
20,6599,,,,0.7088427543640137,,,
20,6649,,,,0.61522376537323,,,
20,6677,,,,,0.49202126264572144,0.36142638325691223,0.695249080657959
20,6677,0.5094562768936157,0.3709366023540497,0.6762071847915649,,,,
21,6699,,,,0.7270091772079468,,,
21,6749,,,,0.6691232323646545,,,
21,6799,,,,0.6590288877487183,,,
21,6849,,,,0.5894513130187988,,,
21,6899,,,,0.632561981678009,,,
21,6949,,,,0.7245612740516663,,,
21,6995,,,,,0.47695034742355347,0.3436107337474823,0.7104999423027039
21,6995,0.5116233229637146,0.3729689419269562,0.6734951734542847,,,,
22,6999,,,,0.7709130048751831,,,
22,7049,,,,0.6124085187911987,,,
22,7099,,,,0.4442715644836426,,,
22,7149,,,,0.7074885964393616,,,
22,7199,,,,0.6482359766960144,,,
22,7249,,,,0.49092307686805725,,,
22,7299,,,,0.6141178011894226,,,
22,7313,,,,,0.4955673813819885,0.36123788356781006,0.6873916983604431
22,7313,0.5172379612922668,0.37657222151756287,0.6642923355102539,,,,
23,7349,,,,0.659258246421814,,,
23,7399,,,,0.7237832546234131,,,
23,7449,,,,0.4960632026195526,,,
23,7499,,,,0.632443904876709,,,
23,7549,,,,0.6108155846595764,,,
23,7599,,,,0.6592110395431519,,,
23,7631,,,,,0.5265957713127136,0.40835145115852356,0.6569156050682068
23,7631,0.5189125537872314,0.38346993923187256,0.6594859957695007,,,,
24,7649,,,,0.6701653599739075,,,
24,7699,,,,0.6783905625343323,,,
24,7749,,,,0.5924666523933411,,,
24,7799,,,,0.6842743754386902,,,
24,7849,,,,0.6039718389511108,,,
24,7899,,,,0.664326012134552,,,
24,7949,,,,0.5281385779380798,,,
24,7949,,,,,0.4867021143436432,0.4054828882217407,0.6805965900421143
24,7949,0.530043363571167,0.40922811627388,0.6483215093612671,,,,
25,7999,,,,0.689156174659729,,,
25,8049,,,,0.6807633638381958,,,
25,8099,,,,0.8330963253974915,,,
25,8149,,,,0.5288293361663818,,,
25,8199,,,,0.4778223931789398,,,
25,8249,,,,0.6253044605255127,,,
25,8267,,,,,0.5168439745903015,0.4161057472229004,0.6652644872665405
25,8267,0.5373325347900391,0.4227534532546997,0.6382380723953247,,,,
26,8299,,,,0.9149460196495056,,,
26,8349,,,,0.7624760270118713,,,
26,8399,,,,0.5205939412117004,,,
26,8449,,,,0.6402926445007324,,,
26,8499,,,,0.5064206123352051,,,
26,8549,,,,0.7559564709663391,,,
26,8585,,,,,0.5239361524581909,0.4113527834415436,0.6621114015579224
26,8585,0.5395981073379517,0.4378977417945862,0.6350085139274597,,,,
27,8599,,,,0.540586531162262,,,
27,8649,,,,0.523246169090271,,,
27,8699,,,,0.4133685827255249,,,
27,8749,,,,0.6054011583328247,,,
27,8799,,,,0.5618585348129272,,,
27,8849,,,,0.5856574177742004,,,
27,8899,,,,0.6515738368034363,,,
27,8903,,,,,0.5593971610069275,0.4692855179309845,0.6175650954246521
27,8903,0.5438337326049805,0.4426346719264984,0.6292364597320557,,,,
28,8949,,,,0.5812480449676514,,,
28,8999,,,,0.6566071510314941,,,
28,9049,,,,0.6165658831596375,,,
28,9099,,,,0.4027465283870697,,,
28,9149,,,,0.5199536085128784,,,
28,9199,,,,0.5105085968971252,,,
28,9221,,,,,0.5514184236526489,0.47166818380355835,0.6199055910110474
28,9221,0.5526989698410034,0.4559045433998108,0.6167280673980713,,,,
29,9249,,,,0.5466147661209106,,,
29,9299,,,,0.4115442633628845,,,
29,9349,,,,0.6188424229621887,,,
29,9399,,,,0.5044984221458435,,,
29,9449,,,,0.5012474656105042,,,
29,9499,,,,0.4193747043609619,,,
29,9539,,,,,0.5079787373542786,0.39841946959495544,0.6666460633277893
29,9539,0.5595941543579102,0.46598437428474426,0.6123878955841064,,,,
30,9549,,,,0.5749126672744751,,,
30,9599,,,,0.753092885017395,,,
30,9649,,,,0.597254753112793,,,
30,9699,,,,0.5664310455322266,,,
30,9749,,,,0.6869268417358398,,,
30,9799,,,,0.5627325177192688,,,
30,9849,,,,0.6618800759315491,,,
30,9857,,,,,0.5354610085487366,0.45704877376556396,0.641994297504425
30,9857,0.5629432797431946,0.4734416604042053,0.607309877872467,,,,
31,9899,,,,0.6578258275985718,,,
31,9949,,,,0.6836069822311401,,,
31,9999,,,,0.5340443253517151,,,
31,10049,,,,0.5596765279769897,,,
31,10099,,,,0.7205690145492554,,,
31,10149,,,,0.814769983291626,,,
31,10175,,,,,0.5691489577293396,0.472181499004364,0.6005436182022095
31,10175,0.5688534379005432,0.4849638044834137,0.5995557904243469,,,,
32,10199,,,,0.6350955963134766,,,
32,10249,,,,0.6258496046066284,,,
32,10299,,,,0.6713093519210815,,,
32,10349,,,,0.5647610425949097,,,
32,10399,,,,0.45581236481666565,,,
32,10449,,,,0.6463853120803833,,,
32,10493,,,,,0.533687949180603,0.45808133482933044,0.6305463910102844
32,10493,0.5761426091194153,0.4921407103538513,0.5889116525650024,,,,
33,10499,,,,0.6292790174484253,,,
33,10549,,,,0.43585264682769775,,,
33,10599,,,,0.5607622861862183,,,
33,10649,,,,0.6733212471008301,,,
33,10699,,,,0.511074960231781,,,
33,10749,,,,0.6776520609855652,,,
33,10799,,,,0.5583375096321106,,,
33,10811,,,,,0.5629432797431946,0.4852554500102997,0.6019541621208191
33,10811,0.5785067081451416,0.4995078146457672,0.5859413146972656,,,,
34,10849,,,,0.5974180102348328,,,
34,10899,,,,0.5832571983337402,,,
34,10949,,,,0.494872123003006,,,
34,10999,,,,0.7642787098884583,,,
34,11049,,,,0.7412086129188538,,,
34,11099,,,,0.6630664467811584,,,
34,11129,,,,,0.5310283899307251,0.4528658092021942,0.6430336833000183
34,11129,0.5772261619567871,0.5022746324539185,0.5852732062339783,,,,
35,11149,,,,0.711491584777832,,,
35,11199,,,,0.4874083399772644,,,
35,11249,,,,0.34691765904426575,,,
35,11299,,,,0.5867667198181152,,,
35,11349,,,,0.6091539263725281,,,
35,11399,,,,0.6082635521888733,,,
35,11447,,,,,0.5460993051528931,0.47204864025115967,0.6165305972099304
35,11447,0.5825453400611877,0.5064070224761963,0.5807408094406128,,,,
36,11449,,,,0.43902626633644104,,,
36,11499,,,,0.6792351603507996,,,
36,11549,,,,0.5739900469779968,,,
36,11599,,,,0.6028109788894653,,,
36,11649,,,,0.5491933226585388,,,
36,11699,,,,0.3815004229545593,,,
36,11749,,,,0.6028001308441162,,,
36,11765,,,,,0.5833333134651184,0.4999844431877136,0.5753419399261475
36,11765,0.5863869190216064,0.5151157379150391,0.5753341913223267,,,,
37,11799,,,,0.581922709941864,,,
37,11849,,,,0.60317462682724,,,
37,11899,,,,0.4097241163253784,,,
37,11949,,,,0.5867599248886108,,,
37,11999,,,,0.410225510597229,,,
37,12049,,,,0.5640836954116821,,,
37,12083,,,,,0.5283687710762024,0.4582703113555908,0.6314221024513245
37,12083,0.5969266891479492,0.5253100395202637,0.5636956691741943,,,,
38,12099,,,,0.6452465057373047,,,
38,12149,,,,0.5690250396728516,,,
38,12199,,,,0.7028453350067139,,,
38,12249,,,,0.6475152373313904,,,
38,12299,,,,0.3853624165058136,,,
38,12349,,,,0.6804941892623901,,,
38,12399,,,,0.4841204881668091,,,
38,12401,,,,,0.5984042286872864,0.5313972234725952,0.5567680597305298
38,12401,0.5990937948226929,0.5306573510169983,0.5609446167945862,,,,
39,12449,,,,0.4421822428703308,,,
39,12499,,,,0.5249406695365906,,,
39,12549,,,,0.4309749901294708,,,
39,12599,,,,0.4803449809551239,,,
39,12649,,,,0.4563891291618347,,,
39,12699,,,,0.6701501607894897,,,
39,12719,,,,,0.5904255509376526,0.5299986004829407,0.5781337022781372
39,12719,0.6016548275947571,0.531798243522644,0.5545865297317505,,,,
40,12749,,,,0.48560506105422974,,,
40,12799,,,,0.5808947086334229,,,
40,12849,,,,0.47224193811416626,,,
40,12899,,,,0.37842488288879395,,,
40,12949,,,,0.6167683005332947,,,
40,12999,,,,0.4505023658275604,,,
40,13037,,,,,0.5602836608886719,0.49662894010543823,0.6039025783538818
40,13037,0.6030339002609253,0.5368712544441223,0.5521143674850464,,,,
41,13049,,,,0.6252471208572388,,,
41,13099,,,,0.7056962251663208,,,
41,13149,,,,0.7035814523696899,,,
41,13199,,,,0.547531247138977,,,
41,13249,,,,0.7629386782646179,,,
41,13299,,,,0.44211307168006897,,,
41,13349,,,,0.4961816668510437,,,
41,13355,,,,,0.591312050819397,0.5333063006401062,0.5660815834999084
41,13355,0.6112096309661865,0.545012354850769,0.5446398258209229,,,,
42,13399,,,,0.652961790561676,,,
42,13449,,,,0.46175286173820496,,,
42,13499,,,,0.5349569320678711,,,
42,13549,,,,0.5087520480155945,,,
42,13599,,,,0.3288760483264923,,,
42,13649,,,,0.7631464004516602,,,
42,13673,,,,,0.6010638475418091,0.5282831192016602,0.5607554912567139
42,13673,0.6141647100448608,0.5501284599304199,0.5414368510246277,,,,
43,13699,,,,0.43761008977890015,,,
43,13749,,,,0.6358252763748169,,,
43,13799,,,,0.5157175064086914,,,
43,13849,,,,0.6037025451660156,,,
43,13899,,,,0.39008188247680664,,,
43,13949,,,,0.5867980718612671,,,
43,13991,,,,,0.576241135597229,0.5146669149398804,0.5788410902023315
43,13991,0.6142631769180298,0.5525766611099243,0.5391655564308167,,,,
44,13999,,,,0.5351901054382324,,,
44,14049,,,,0.6369790434837341,,,
44,14099,,,,0.5446998476982117,,,
44,14149,,,,0.5777304172515869,,,
44,14199,,,,0.6155456304550171,,,
44,14249,,,,0.47063660621643066,,,
44,14299,,,,0.6501872539520264,,,
44,14309,,,,,0.6090425252914429,0.5528563261032104,0.5452987551689148
44,14309,0.6210598945617676,0.5577621459960938,0.5341067910194397,,,,
45,14349,,,,0.35447022318840027,,,
45,14399,,,,0.49941182136535645,,,
45,14449,,,,0.5081377029418945,,,
45,14499,,,,0.46021798253059387,,,
45,14549,,,,0.6528007388114929,,,
45,14599,,,,0.6373814940452576,,,
45,14627,,,,,0.6170212626457214,0.5594331622123718,0.5382975339889526
45,14627,0.625492513179779,0.5631587505340576,0.5255439877510071,,,,
46,14649,,,,0.5506764054298401,,,
46,14699,,,,0.5694853663444519,,,
46,14749,,,,0.4466724097728729,,,
46,14799,,,,0.5166550874710083,,,
46,14849,,,,0.3024561405181885,,,
46,14899,,,,0.5848684906959534,,,
46,14945,,,,,0.61258864402771,0.5352968573570251,0.5337681770324707
46,14945,0.6236209869384766,0.5617531538009644,0.5292904376983643,,,,
47,14949,,,,0.6761369705200195,,,
47,14999,,,,0.5020905137062073,,,
47,15049,,,,0.3622165620326996,,,
47,15099,,,,0.3945700526237488,,,
47,15149,,,,0.37645769119262695,,,
47,15199,,,,0.5028507113456726,,,
47,15249,,,,0.6286540627479553,,,
47,15263,,,,,0.6214538812637329,0.5533199310302734,0.5218676328659058
47,15263,0.6234239339828491,0.560961127281189,0.5247616767883301,,,,
48,15299,,,,0.4370259940624237,,,
48,15349,,,,0.28697913885116577,,,
48,15399,,,,0.3216167092323303,,,
48,15449,,,,0.6206052303314209,,,
48,15499,,,,0.4180728495121002,,,
48,15549,,,,0.6093890070915222,,,
48,15581,,,,,0.5842198729515076,0.5168800950050354,0.5692654848098755
48,15581,0.631205677986145,0.571302592754364,0.5140446424484253,,,,
49,15599,,,,0.511087954044342,,,
49,15649,,,,0.5134502053260803,,,
49,15699,,,,0.339603066444397,,,
49,15749,,,,0.5142723917961121,,,
49,15799,,,,0.31747645139694214,,,
49,15849,,,,0.6059680581092834,,,
49,15899,,,,0.8067297339439392,,,
49,15899,,,,,0.5948581695556641,0.5335541367530823,0.5537663102149963
49,15899,0.6385933756828308,0.5801198482513428,0.5089302062988281,,,,
50,15949,,,,0.32748210430145264,,,
50,15999,,,,0.7300224900245667,,,
50,16049,,,,0.5249239802360535,,,
50,16099,,,,0.665682315826416,,,
50,16149,,,,0.4985162019729614,,,
50,16199,,,,0.6197834610939026,,,
50,16217,,,,,0.6170212626457214,0.5635769963264465,0.5297417640686035
50,16217,0.6356382966041565,0.5730617046356201,0.512880802154541,,,,
51,16249,,,,0.6893041133880615,,,
51,16299,,,,0.5026143193244934,,,
51,16349,,,,0.268526554107666,,,
51,16399,,,,0.5204475522041321,,,
51,16449,,,,0.5262478590011597,,,
51,16499,,,,0.5271706581115723,,,
51,16535,,,,,0.631205677986145,0.5731792449951172,0.5201029777526855
51,16535,0.6421394944190979,0.5842629075050354,0.5052564144134521,,,,
52,16549,,,,0.3836844265460968,,,
52,16599,,,,0.5658565163612366,,,
52,16649,,,,0.5245699286460876,,,
52,16699,,,,0.553627610206604,,,
52,16749,,,,0.4267873167991638,,,
52,16799,,,,0.5803187489509583,,,
52,16849,,,,0.5118809342384338,,,
52,16853,,,,,0.5629432797431946,0.5027402639389038,0.5990708470344543
52,16853,0.6477541327476501,0.5894135236740112,0.5003475546836853,,,,
53,16899,,,,0.3633575439453125,,,
53,16949,,,,0.51707524061203,,,
53,16999,,,,0.4343748092651367,,,
53,17049,,,,0.4944728910923004,,,
53,17099,,,,0.3582399785518646,,,
53,17149,,,,0.6413887739181519,,,
53,17171,,,,,0.6232269406318665,0.5521316528320312,0.5281444191932678
53,17171,0.6449960470199585,0.5885908007621765,0.4993579089641571,,,,
54,17199,,,,0.6549540758132935,,,
54,17249,,,,0.3935847282409668,,,
54,17299,,,,0.5251191854476929,,,
54,17349,,,,0.37929534912109375,,,
54,17399,,,,0.49379393458366394,,,
54,17449,,,,0.26909971237182617,,,
54,17489,,,,,0.5744680762290955,0.5289145708084106,0.5738074779510498
54,17489,0.6490346789360046,0.5924075841903687,0.4947860836982727,,,,
55,17499,,,,0.6096451282501221,,,
55,17549,,,,0.6147685050964355,,,
55,17599,,,,0.2783178985118866,,,
55,17649,,,,0.5795552730560303,,,
55,17699,,,,0.5728327631950378,,,
55,17749,,,,0.5317609906196594,,,
55,17799,,,,0.6325132846832275,,,
55,17807,,,,,0.6054964661598206,0.551760196685791,0.5491490960121155
55,17807,0.6412529349327087,0.5846045017242432,0.5042989253997803,,,,
56,17849,,,,0.3088763654232025,,,
56,17899,,,,0.3100084364414215,,,
56,17949,,,,0.39881956577301025,,,
56,17999,,,,0.43453842401504517,,,
56,18049,,,,0.5142586827278137,,,
56,18099,,,,0.8439915776252747,,,
56,18125,,,,,0.6391844153404236,0.5869702100753784,0.5048332214355469
56,18125,0.6528762578964233,0.5955632328987122,0.4920752942562103,,,,
57,18149,,,,0.4451906681060791,,,
57,18199,,,,0.6142593622207642,,,
57,18249,,,,0.483499139547348,,,
57,18299,,,,0.5299679040908813,,,
57,18349,,,,0.6581957340240479,,,
57,18399,,,,0.6301536560058594,,,
57,18443,,,,,0.640070915222168,0.5839992761611938,0.5007418990135193
57,18443,0.6533687710762024,0.5969753265380859,0.4867941737174988,,,,
58,18449,,,,0.4455288052558899,,,
58,18499,,,,0.3683612644672394,,,
58,18549,,,,0.33852311968803406,,,
58,18599,,,,0.7291044592857361,,,
58,18649,,,,0.25332319736480713,,,
58,18699,,,,0.497589647769928,,,
58,18749,,,,0.4284020662307739,,,
58,18761,,,,,0.6498227119445801,0.589450478553772,0.493103951215744
58,18761,0.6571118831634521,0.5995005369186401,0.4836067855358124,,,,
59,18799,,,,0.524289608001709,,,
59,18849,,,,0.5166925191879272,,,
59,18899,,,,0.5915398001670837,,,
59,18949,,,,0.5247886180877686,,,
59,18999,,,,0.47556272149086,,,
59,19049,,,,0.4948218762874603,,,
59,19079,,,,,0.5833333134651184,0.5409539937973022,0.5618036985397339
59,19079,0.6621355414390564,0.6047222018241882,0.47756531834602356,,,,
60,19099,,,,0.48620864748954773,,,
60,19149,,,,0.5327101349830627,,,
60,19199,,,,0.5047971606254578,,,
60,19249,,,,0.4824509620666504,,,
60,19299,,,,0.4006742238998413,,,
60,19349,,,,0.41081637144088745,,,
60,19397,,,,,0.6427304744720459,0.5854681730270386,0.49909573793411255
60,19397,0.6604610085487366,0.6046810150146484,0.4780847728252411,,,,
61,19399,,,,0.45245328545570374,,,
61,19449,,,,0.629398763179779,,,
61,19499,,,,0.5036875605583191,,,
61,19549,,,,0.48088330030441284,,,
61,19599,,,,0.3301106095314026,,,
61,19649,,,,0.4500592350959778,,,
61,19699,,,,0.3920542001724243,,,
61,19715,,,,,0.6241135001182556,0.5571621656417847,0.5211217403411865
61,19715,0.6641055941581726,0.606435239315033,0.4742498993873596,,,,
62,19749,,,,0.47156664729118347,,,
62,19799,,,,0.6631684303283691,,,
62,19849,,,,0.5029720664024353,,,
62,19899,,,,0.5553827881813049,,,
62,19949,,,,0.5774336457252502,,,
62,19999,,,,0.5776815414428711,,,
62,20033,,,,,0.6391844153404236,0.5786620378494263,0.5034781694412231
62,20033,0.6629235744476318,0.6075475215911865,0.474052757024765,,,,
63,20049,,,,0.48708003759384155,,,
63,20099,,,,0.4646512269973755,,,
63,20149,,,,0.5565218925476074,,,
63,20199,,,,0.2683635652065277,,,
63,20249,,,,0.6462474465370178,,,
63,20299,,,,0.38118547201156616,,,
63,20349,,,,0.42709147930145264,,,
63,20351,,,,,0.5984042286872864,0.5540668964385986,0.5475542545318604
63,20351,0.670114278793335,0.6160520315170288,0.4676593542098999,,,,
64,20399,,,,0.5778012871742249,,,
64,20449,,,,0.3590584993362427,,,
64,20499,,,,0.3493509888648987,,,
64,20549,,,,0.34514909982681274,,,
64,20599,,,,0.5438120365142822,,,
64,20649,,,,0.3705384433269501,,,
64,20669,,,,,0.63741135597229,0.5793400406837463,0.5028703212738037
64,20669,0.6723798513412476,0.618035078048706,0.4635908305644989,,,,
65,20699,,,,0.492830753326416,,,
65,20749,,,,0.5371686220169067,,,
65,20799,,,,0.25218290090560913,,,
65,20849,,,,0.6007736325263977,,,
65,20899,,,,0.4975120723247528,,,
65,20949,,,,0.6656925678253174,,,
65,20987,,,,,0.6445035338401794,0.5811280608177185,0.5037709474563599
65,20987,0.6690307259559631,0.614316999912262,0.46697935461997986,,,,
66,20999,,,,0.2525416910648346,,,
66,21049,,,,0.49326440691947937,,,
66,21099,,,,0.5491402745246887,,,
66,21149,,,,0.3339993357658386,,,
66,21199,,,,0.5008363723754883,,,
66,21249,,,,0.30343928933143616,,,
66,21299,,,,0.41216734051704407,,,
66,21305,,,,,0.6427304744720459,0.5805550813674927,0.49047571420669556
66,21305,0.6678487062454224,0.6121798753738403,0.4642044007778168,,,,
67,21349,,,,0.6470850110054016,,,
67,21399,,,,0.3748302757740021,,,
67,21449,,,,0.5647367238998413,,,
67,21499,,,,0.4539563059806824,,,
67,21549,,,,0.5012049674987793,,,
67,21599,,,,0.4706559479236603,,,
67,21623,,,,,0.61258864402771,0.5583944320678711,0.5315990447998047
67,21623,0.6805555820465088,0.6257345080375671,0.4533079266548157,,,,
68,21649,,,,0.5412669777870178,,,
68,21699,,,,0.46540236473083496,,,
68,21749,,,,0.28806963562965393,,,
68,21799,,,,0.43925637006759644,,,
68,21849,,,,0.5077914595603943,,,
68,21899,,,,0.40775856375694275,,,
68,21941,,,,,0.6436170339584351,0.5809485912322998,0.4897109270095825
68,21941,0.6756303906440735,0.6213464140892029,0.45679739117622375,,,,
69,21949,,,,0.4066731035709381,,,
69,21999,,,,0.4933772385120392,,,
69,22049,,,,0.42628324031829834,,,
69,22099,,,,0.4500839114189148,,,
69,22149,,,,0.5442463755607605,,,
69,22199,,,,0.3255229592323303,,,
69,22249,,,,0.4229866862297058,,,
69,22259,,,,,0.6480496525764465,0.6048558354377747,0.49181851744651794
69,22259,0.6756303906440735,0.6221057176589966,0.45759153366088867,,,,
70,22299,,,,0.5550386309623718,,,
