epoch,step,train_acc_epoch,train_f1_epoch,train_loss_epoch,train_loss_step,val_acc_epoch,val_f1_epoch,val_loss
9,2899,0.5078901648521423,0.41185262799263,0.6581345796585083,,,,
10,2949,,,,0.6078869700431824,,,
10,2999,,,,0.6106262803077698,,,
10,3049,,,,0.4831686317920685,,,
10,3099,,,,0.7825764417648315,,,
10,3149,,,,0.5553569793701172,,,
10,3189,,,,,0.5087548494338989,0.43375253677368164,0.6670032143592834
10,3189,0.52680504322052,0.43772092461586,0.6326061487197876,,,,
11,3199,,,,0.7674350142478943,,,
11,3249,,,,0.5686638355255127,,,
11,3299,,,,0.6705541014671326,,,
11,3349,,,,0.5062773823738098,,,
11,3399,,,,0.6769526600837708,,,
11,3449,,,,0.61296546459198,,,
11,3479,,,,,0.5476653575897217,0.4591759741306305,0.6079633831977844
11,3479,0.5416126251220703,0.46824824810028076,0.6090108752250671,,,,
12,3499,,,,0.5524219870567322,,,
12,3549,,,,0.5245816707611084,,,
12,3599,,,,0.5957279205322266,,,
12,3649,,,,0.6732231378555298,,,
12,3699,,,,0.42518502473831177,,,
12,3749,,,,0.6144833564758301,,,
12,3769,,,,,0.5107004046440125,0.41517195105552673,0.638012170791626
12,3769,0.5567445158958435,0.4900752902030945,0.5913686752319336,,,,
13,3799,,,,0.6346798539161682,,,
13,3849,,,,0.529853105545044,,,
13,3899,,,,0.6109688878059387,,,
13,3949,,,,0.6473705768585205,,,
13,3999,,,,0.5309915542602539,,,
13,4049,,,,0.4650096297264099,,,
13,4059,,,,,0.5447470545768738,0.5168585777282715,0.6027330756187439
13,4059,0.5697146654129028,0.5065709352493286,0.5778174996376038,,,,
14,4099,,,,0.4792730510234833,,,
14,4149,,,,0.5666347742080688,,,
14,4199,,,,0.4168519675731659,,,
14,4249,,,,0.48617225885391235,,,
14,4299,,,,0.5610920190811157,,,
14,4349,,,,0.4566981792449951,,,
14,4349,,,,,0.5359922051429749,0.46730515360832214,0.6124813556671143
14,4349,0.5779290795326233,0.5377150177955627,0.564903736114502,,,,
15,4399,,,,0.7092961668968201,,,
15,4449,,,,0.5954879522323608,,,
15,4499,,,,0.5739573836326599,,,
15,4549,,,,0.566792905330658,,,
15,4599,,,,0.6107502579689026,,,
15,4639,,,,,0.5379377603530884,0.47039368748664856,0.6097884774208069
15,4639,0.5849546194076538,0.5419742465019226,0.5514853596687317,,,,
16,4649,,,,0.5024930834770203,,,
16,4699,,,,0.5651537179946899,,,
16,4749,,,,0.56675124168396,,,
16,4799,,,,0.5153336524963379,,,
16,4849,,,,0.560251772403717,,,
16,4899,,,,0.3942975699901581,,,
16,4929,,,,,0.6070038676261902,0.5541183352470398,0.5303675532341003
16,4929,0.6001945734024048,0.5644446611404419,0.5345728397369385,,,,
17,4949,,,,0.6402537226676941,,,
17,4999,,,,0.5603765845298767,,,
17,5049,,,,0.3249543607234955,,,
17,5099,,,,0.4633212089538574,,,
17,5149,,,,0.5687621235847473,,,
17,5199,,,,0.485958456993103,,,
17,5219,,,,,0.5340467095375061,0.504245936870575,0.6125069856643677
17,5219,0.6144617199897766,0.5922009348869324,0.5179892778396606,,,,
18,5249,,,,0.5009616613388062,,,
18,5299,,,,0.4584711194038391,,,
18,5349,,,,0.35962387919425964,,,
18,5399,,,,0.5684719085693359,,,
18,5449,,,,0.49095064401626587,,,
18,5499,,,,0.6081874370574951,,,
18,5509,,,,,0.6167315244674683,0.6025663614273071,0.5224096775054932
18,5509,0.6196498274803162,0.5874677896499634,0.5079272985458374,,,,
19,5549,,,,0.6352861523628235,,,
19,5599,,,,0.4166140556335449,,,
19,5649,,,,0.43407142162323,,,
19,5699,,,,0.4722917675971985,,,
19,5749,,,,0.468953400850296,,,
19,5799,,,,0.7062756419181824,,,
19,5799,,,,,0.5953307151794434,0.5905733108520508,0.5268088579177856
19,5799,0.6195417046546936,0.6036335229873657,0.5044113397598267,,,,
20,5849,,,,0.4241400361061096,,,
20,5899,,,,0.48621469736099243,,,
20,5949,,,,0.42291367053985596,,,
20,5999,,,,0.5856863260269165,,,
20,6049,,,,0.3727385103702545,,,
20,6089,,,,,0.6206225752830505,0.6338658928871155,0.49771055579185486
20,6089,0.6348897814750671,0.6132363080978394,0.4849586486816406,,,,
21,6099,,,,0.644293487071991,,,
21,6149,,,,0.5668701529502869,,,
21,6199,,,,0.4841573238372803,,,
21,6249,,,,0.5282701253890991,,,
21,6299,,,,0.4401281177997589,,,
21,6349,,,,0.4696177840232849,,,
21,6379,,,,,0.5924124717712402,0.5618336796760559,0.5325138568878174
21,6379,0.6400778293609619,0.6191071271896362,0.47733834385871887,,,,
22,6399,,,,0.5309608578681946,,,
22,6449,,,,0.501535177230835,,,
22,6499,,,,0.4383484721183777,,,
22,6549,,,,0.44657307863235474,,,
22,6599,,,,0.4256695806980133,,,
22,6649,,,,0.46505749225616455,,,
22,6669,,,,,0.6381322741508484,0.6132599115371704,0.4773683249950409
22,6669,0.6462386250495911,0.6350159645080566,0.4652208387851715,,,,
23,6699,,,,0.5173827409744263,,,
23,6749,,,,0.4138672351837158,,,
23,6799,,,,0.41482776403427124,,,
23,6849,,,,0.40620332956314087,,,
23,6899,,,,0.4284326136112213,,,
23,6949,,,,0.3953509032726288,,,
23,6959,,,,,0.6361867785453796,0.6651236414909363,0.4673879146575928
23,6959,0.6528317928314209,0.6454610824584961,0.45835089683532715,,,,
24,6999,,,,0.4121743440628052,,,
24,7049,,,,0.5504957437515259,,,
24,7099,,,,0.594461977481842,,,
24,7149,,,,0.353119432926178,,,
24,7199,,,,0.4580218195915222,,,
24,7249,,,,0.7080718278884888,,,
24,7249,,,,,0.6332684755325317,0.6337294578552246,0.4808950424194336
24,7249,0.6636403203010559,0.6607372164726257,0.4470668137073517,,,,
25,7299,,,,0.5922170877456665,,,
25,7349,,,,0.42137497663497925,,,
25,7399,,,,0.3855606019496918,,,
25,7449,,,,0.3635670840740204,,,
25,7499,,,,0.48533159494400024,,,
25,7539,,,,,0.6420233249664307,0.6317096948623657,0.45547690987586975
25,7539,0.6616947650909424,0.6583627462387085,0.4486738443374634,,,,
26,7549,,,,0.5279684066772461,,,
26,7599,,,,0.4152534306049347,,,
26,7649,,,,0.36315539479255676,,,
26,7699,,,,0.42947545647621155,,,
26,7749,,,,0.5234586000442505,,,
26,7799,,,,0.465135782957077,,,
26,7829,,,,,0.6712062358856201,0.6531017422676086,0.44865158200263977
26,7829,0.676718533039093,0.6778020858764648,0.42860883474349976,,,,
27,7849,,,,0.4041515290737152,,,
27,7899,,,,0.49538519978523254,,,
27,7949,,,,0.4238681495189667,,,
27,7999,,,,0.34233930706977844,,,
27,8049,,,,0.5286359190940857,,,
27,8099,,,,0.34728357195854187,,,
27,8119,,,,,0.6682879328727722,0.650984525680542,0.44231751561164856
27,8119,0.6829874515533447,0.6910591721534729,0.4190780520439148,,,,
28,8149,,,,0.44491785764694214,,,
28,8199,,,,0.21899908781051636,,,
28,8249,,,,0.29555636644363403,,,
28,8299,,,,0.3523971140384674,,,
28,8349,,,,0.47226715087890625,,,
28,8399,,,,0.500173032283783,,,
28,8409,,,,,0.6322957277297974,0.6641209125518799,0.46735167503356934
28,8409,0.6882836222648621,0.6894649267196655,0.41439589858055115,,,,
29,8449,,,,0.2785074710845947,,,
29,8499,,,,0.4321233630180359,,,
29,8549,,,,0.41509371995925903,,,
29,8599,,,,0.4623491168022156,,,
29,8649,,,,0.3012089729309082,,,
29,8699,,,,0.49776187539100647,,,
29,8699,,,,,0.6507782340049744,0.660647451877594,0.4729073643684387
29,8699,0.6909857392311096,0.6999344229698181,0.40815484523773193,,,,
30,8749,,,,0.38181591033935547,,,
30,8799,,,,0.2768056094646454,,,
30,8849,,,,0.423745334148407,,,
30,8899,,,,0.5686137080192566,,,
30,8949,,,,0.4116772711277008,,,
30,8989,,,,,0.6206225752830505,0.6180418729782104,0.49482154846191406
30,8989,0.696281909942627,0.7080185413360596,0.4022975265979767,,,,
31,8999,,,,0.4205936789512634,,,
31,9049,,,,0.585726261138916,,,
31,9099,,,,0.31768283247947693,,,
31,9149,,,,0.3176274597644806,,,
31,9199,,,,0.33170515298843384,,,
31,9249,,,,0.39881449937820435,,,
31,9279,,,,,0.6789883375167847,0.704191267490387,0.4332514703273773
31,9279,0.7004972100257874,0.7144404053688049,0.39206600189208984,,,,
32,9299,,,,0.5318775773048401,,,
32,9349,,,,0.6196304559707642,,,
32,9399,,,,0.5176773071289062,,,
32,9449,,,,0.3541773855686188,,,
32,9499,,,,0.39706337451934814,,,
32,9549,,,,0.5377565026283264,,,
32,9569,,,,,0.6789883375167847,0.6762999296188354,0.43270543217658997
32,9569,0.6798530220985413,0.6859056949615479,0.4215066134929657,,,,
33,9599,,,,0.3306286334991455,,,
33,9649,,,,0.2744157910346985,,,
33,9699,,,,0.40375974774360657,,,
33,9749,,,,0.2558229863643646,,,
33,9799,,,,0.320789635181427,,,
33,9849,,,,0.4069995880126953,,,
33,9859,,,,,0.6828793883323669,0.7274865508079529,0.4300898015499115
33,9859,0.7079550623893738,0.7218272686004639,0.38608527183532715,,,,
34,9899,,,,0.35757729411125183,,,
34,9949,,,,0.3906066417694092,,,
34,9999,,,,0.27975383400917053,,,
34,10049,,,,0.3703470826148987,,,
34,10099,,,,0.43561550974845886,,,
34,10149,,,,0.6544844508171082,,,
34,10149,,,,,0.6595330834388733,0.7083847522735596,0.44577133655548096
34,10149,0.7066580057144165,0.7243261337280273,0.3828345835208893,,,,
35,10199,,,,0.4952471852302551,,,
35,10249,,,,0.3803691864013672,,,
35,10299,,,,0.349273145198822,,,
35,10349,,,,0.3918590843677521,,,
35,10399,,,,0.3120620846748352,,,
35,10439,,,,,0.6760700345039368,0.7248494625091553,0.42424532771110535
35,10439,0.7164937257766724,0.7361452579498291,0.37582919001579285,,,,
36,10449,,,,0.45596805214881897,,,
36,10499,,,,0.2883584499359131,,,
36,10549,,,,0.3726263642311096,,,
36,10599,,,,0.40423882007598877,,,
36,10649,,,,0.24775323271751404,,,
36,10699,,,,0.228579580783844,,,
36,10729,,,,,0.701361894607544,0.7561947107315063,0.39301952719688416
36,10729,0.716926097869873,0.7359294295310974,0.37242403626441956,,,,
37,10749,,,,0.30250343680381775,,,
37,10799,,,,0.4528862535953522,,,
37,10849,,,,0.43667131662368774,,,
37,10899,,,,0.4313964247703552,,,
37,10949,,,,0.5582332015037537,,,
37,10999,,,,0.3502194285392761,,,
37,11019,,,,,0.6517509818077087,0.6338930726051331,0.46052318811416626
37,11019,0.7223303318023682,0.7421503663063049,0.3653430938720703,,,,
38,11049,,,,0.23764818906784058,,,
38,11099,,,,0.29939162731170654,,,
38,11149,,,,0.39024797081947327,,,
38,11199,,,,0.3027745485305786,,,
38,11249,,,,0.3032726049423218,,,
38,11299,,,,0.37032416462898254,,,
38,11309,,,,,0.7091439962387085,0.7403697371482849,0.38613441586494446
38,11309,0.7268698811531067,0.7511025071144104,0.36156636476516724,,,,
39,11349,,,,0.6165624260902405,,,
39,11399,,,,0.4538334608078003,,,
39,11449,,,,0.4562411904335022,,,
39,11499,,,,0.3766815662384033,,,
39,11549,,,,0.27259591221809387,,,
39,11599,,,,0.4621395766735077,,,
39,11599,,,,,0.7140077948570251,0.7639433741569519,0.3837294280529022
39,11599,0.7186554074287415,0.7426576614379883,0.3667556047439575,,,,
40,11649,,,,0.4281916618347168,,,
40,11699,,,,0.5196613073348999,,,
40,11749,,,,0.27595633268356323,,,
40,11799,,,,0.36891207098960876,,,
40,11849,,,,0.29183846712112427,,,
40,11889,,,,,0.6692606806755066,0.7333728075027466,0.3973328173160553
40,11889,0.7290315628051758,0.7501392960548401,0.35742780566215515,,,,
41,11899,,,,0.17891493439674377,,,
41,11949,,,,0.41327184438705444,,,
41,11999,,,,0.3336736559867859,,,
41,12049,,,,0.30991730093955994,,,
41,12099,,,,0.28400012850761414,,,
41,12149,,,,0.4418748617172241,,,
41,12179,,,,,0.716926097869873,0.7423257827758789,0.37873244285583496
41,12179,0.7306528091430664,0.7530761957168579,0.35137930512428284,,,,
42,12199,,,,0.2330898642539978,,,
42,12249,,,,0.2788468599319458,,,
42,12299,,,,0.36752501130104065,,,
42,12349,,,,0.4173889458179474,,,
42,12399,,,,0.2562743127346039,,,
42,12449,,,,0.45171719789505005,,,
42,12469,,,,,0.707198441028595,0.7327755689620972,0.3915773034095764
42,12469,0.7329226136207581,0.7581080198287964,0.3504374623298645,,,,
43,12499,,,,0.39141201972961426,,,
43,12549,,,,0.48957201838493347,,,
43,12599,,,,0.27943935990333557,,,
43,12649,,,,0.32154595851898193,,,
43,12699,,,,0.3852972984313965,,,
43,12749,,,,0.17198482155799866,,,
43,12759,,,,,0.6935797929763794,0.7281534671783447,0.3928913176059723
43,12759,0.7335711121559143,0.7581044435501099,0.34719839692115784,,,,
44,12799,,,,0.2656269371509552,,,
44,12849,,,,0.4452967643737793,,,
44,12899,,,,0.37546560168266296,,,
44,12949,,,,0.3466638922691345,,,
44,12999,,,,0.2568625807762146,,,
44,13049,,,,0.17772109806537628,,,
44,13049,,,,,0.7003890872001648,0.7338399291038513,0.3926718831062317
44,13049,0.7332468628883362,0.7576548457145691,0.3480631411075592,,,,
45,13099,,,,0.2707040309906006,,,
45,13149,,,,0.42880886793136597,,,
45,13199,,,,0.2708878517150879,,,
45,13249,,,,0.38319268822669983,,,
45,13299,,,,0.29715636372566223,,,
45,13339,,,,,0.6955252885818481,0.7450741529464722,0.37576285004615784
45,13339,0.7330306768417358,0.756956934928894,0.34530186653137207,,,,
46,13349,,,,0.33429521322250366,,,
46,13399,,,,0.49538305401802063,,,
46,13449,,,,0.424629807472229,,,
46,13499,,,,0.33660298585891724,,,
46,13549,,,,0.3656543791294098,,,
46,13599,,,,0.40193042159080505,,,
46,13629,,,,,0.7130350470542908,0.7603049874305725,0.3695174753665924
46,13629,0.7452442646026611,0.7756966948509216,0.33710402250289917,,,,
47,13649,,,,0.404584139585495,,,
47,13699,,,,0.4031369388103485,,,
47,13749,,,,0.3282271921634674,,,
47,13799,,,,0.4371667802333832,,,
47,13849,,,,0.30465009808540344,,,
47,13899,,,,0.34241944551467896,,,
47,13919,,,,,0.6916342377662659,0.6854147911071777,0.41151127219200134
47,13919,0.7376783490180969,0.764190673828125,0.34223416447639465,,,,
48,13949,,,,0.3242839574813843,,,
48,13999,,,,0.2709263861179352,,,
48,14049,,,,0.3055114448070526,,,
48,14099,,,,0.4043322205543518,,,
48,14149,,,,0.3576536774635315,,,
48,14199,,,,0.31040892004966736,,,
48,14209,,,,,0.6819066405296326,0.7365394234657288,0.40392059087753296
48,14209,0.7415693998336792,0.7711350917816162,0.33674296736717224,,,,
49,14249,,,,0.5310268998146057,,,
49,14299,,,,0.22873735427856445,,,
49,14349,,,,0.3784528076648712,,,
49,14399,,,,0.2651060223579407,,,
49,14449,,,,0.4188652038574219,,,
49,14499,,,,0.3463389277458191,,,
49,14499,,,,,0.7130350470542908,0.7749202847480774,0.3692941963672638
49,14499,0.7457846999168396,0.7762155532836914,0.33400624990463257,,,,
50,14549,,,,0.32941198348999023,,,
50,14599,,,,0.20192164182662964,,,
50,14649,,,,0.337485671043396,,,
50,14699,,,,0.32046595215797424,,,
50,14749,,,,0.45659029483795166,,,
50,14789,,,,,0.7130350470542908,0.7380428314208984,0.38770315051078796
50,14789,0.7524859309196472,0.7842175960540771,0.32619696855545044,,,,
51,14799,,,,0.259604811668396,,,
51,14849,,,,0.376237690448761,,,
51,14899,,,,0.33664560317993164,,,
51,14949,,,,0.3835722804069519,,,
51,14999,,,,0.3340694308280945,,,
51,15049,,,,0.22822993993759155,,,
51,15079,,,,,0.7101167440414429,0.7523261904716492,0.37872886657714844
51,15079,0.7464331984519958,0.7752004265785217,0.3347037732601166,,,,
52,15099,,,,0.3526993989944458,,,
52,15149,,,,0.2978639602661133,,,
52,15199,,,,0.3982330560684204,,,
52,15249,,,,0.40437376499176025,,,
52,15299,,,,0.22197803854942322,,,
52,15349,,,,0.42995521426200867,,,
52,15369,,,,,0.7178988456726074,0.7352271676063538,0.377909779548645
52,15369,0.7461089491844177,0.7753057479858398,0.3318594694137573,,,,
53,15399,,,,0.2424067258834839,,,
53,15449,,,,0.269924521446228,,,
53,15499,,,,0.3104396462440491,,,
53,15549,,,,0.27148422598838806,,,
53,15599,,,,0.33713552355766296,,,
53,15649,,,,0.3085937201976776,,,
53,15659,,,,,0.7188715934753418,0.7379821538925171,0.36766186356544495
53,15659,0.7528101801872253,0.7868520021438599,0.32282209396362305,,,,
54,15699,,,,0.3549571633338928,,,
54,15749,,,,0.30547329783439636,,,
54,15799,,,,0.2382749319076538,,,
54,15849,,,,0.37564000487327576,,,
54,15899,,,,0.4055408835411072,,,
54,15949,,,,0.5735229253768921,,,
54,15949,,,,,0.7042801380157471,0.772332489490509,0.36771923303604126
54,15949,0.7468655705451965,0.7758547067642212,0.3312057852745056,,,,
55,15999,,,,0.2906847596168518,,,
55,16049,,,,0.2401030957698822,,,
55,16099,,,,0.3644561171531677,,,
55,16149,,,,0.23574592173099518,,,
55,16199,,,,0.34294095635414124,,,
55,16239,,,,,0.7285992503166199,0.7864001393318176,0.3602849543094635
55,16239,0.7436230182647705,0.774941623210907,0.3292666971683502,,,,
56,16249,,,,0.25235122442245483,,,
56,16299,,,,0.23185569047927856,,,
56,16349,,,,0.32364916801452637,,,
56,16399,,,,0.32917720079421997,,,
56,16449,,,,0.261617511510849,,,
56,16499,,,,0.27083301544189453,,,
56,16529,,,,,0.7383268475532532,0.7884703874588013,0.34890300035476685
56,16529,0.756485104560852,0.7890846729278564,0.3204420208930969,,,,
57,16549,,,,0.36502689123153687,,,
57,16599,,,,0.3352050483226776,,,
57,16649,,,,0.24948588013648987,,,
57,16699,,,,0.2269924134016037,,,
57,16749,,,,0.305205762386322,,,
57,16799,,,,0.4745580852031708,,,
57,16819,,,,,0.7130350470542908,0.7750557661056519,0.37395498156547546
57,16819,0.755836546421051,0.7883078455924988,0.32111862301826477,,,,
58,16849,,,,0.30600929260253906,,,
58,16899,,,,0.2759060859680176,,,
58,16949,,,,0.2702786326408386,,,
58,16999,,,,0.28064268827438354,,,
58,17049,,,,0.3414103388786316,,,
58,17099,,,,0.2491978406906128,,,
58,17109,,,,,0.7149805426597595,0.7623085975646973,0.3781548738479614
58,17109,0.756485104560852,0.7870726585388184,0.3181167542934418,,,,
59,17149,,,,0.3578317165374756,,,
59,17199,,,,0.3360639214515686,,,
59,17249,,,,0.3330789804458618,,,
59,17299,,,,0.3232783079147339,,,
59,17349,,,,0.23656225204467773,,,
59,17399,,,,0.13307560980319977,,,
59,17399,,,,,0.7305447459220886,0.782733678817749,0.3505706489086151
59,17399,0.7594033479690552,0.7958270311355591,0.3156490623950958,,,,
60,17449,,,,0.17175520956516266,,,
60,17499,,,,0.32168343663215637,,,
60,17549,,,,0.3180425465106964,,,
60,17599,,,,0.2827894985675812,,,
60,17649,,,,0.4316120147705078,,,
60,17689,,,,,0.7217898964881897,0.7873594760894775,0.3550117313861847
60,17689,0.7555122971534729,0.7916460037231445,0.3155364394187927,,,,
61,17699,,,,0.2739931344985962,,,
61,17749,,,,0.25500863790512085,,,
61,17799,,,,0.2476573884487152,,,
61,17849,,,,0.3385985493659973,,,
61,17899,,,,0.33218538761138916,,,
61,17949,,,,0.2900661826133728,,,
61,17979,,,,,0.7178988456726074,0.7849022150039673,0.34792864322662354
61,17979,0.7600519061088562,0.7922136783599854,0.3163915276527405,,,,
62,17999,,,,0.21915507316589355,,,
62,18049,,,,0.32250961661338806,,,
62,18099,,,,0.33198705315589905,,,
62,18149,,,,0.37166815996170044,,,
62,18199,,,,0.1765439808368683,,,
62,18249,,,,0.2899509370326996,,,
62,18269,,,,,0.7159532904624939,0.7708239555358887,0.36487361788749695
62,18269,0.7587548494338989,0.7942395210266113,0.3136633038520813,,,,
63,18299,,,,0.2942360043525696,,,
63,18349,,,,0.2881673574447632,,,
63,18399,,,,0.2804202139377594,,,
63,18449,,,,0.3539758324623108,,,
63,18499,,,,0.3195377588272095,,,
63,18549,,,,0.2704140245914459,,,
63,18559,,,,,0.7101167440414429,0.7583214044570923,0.38855916261672974
63,18559,0.7639429569244385,0.801831066608429,0.30998900532722473,,,,
64,18599,,,,0.3624672293663025,,,
64,18649,,,,0.30036643147468567,,,
64,18699,,,,0.27022138237953186,,,
64,18749,,,,0.30395644903182983,,,
64,18799,,,,0.3539493680000305,,,
64,18849,,,,0.7546797394752502,,,
64,18849,,,,,0.7178988456726074,0.7795565128326416,0.3551643490791321
64,18849,0.7671854496002197,0.7998457551002502,0.30721840262413025,,,,
65,18899,,,,0.22202977538108826,,,
65,18949,,,,0.398883581161499,,,
65,18999,,,,0.3669882118701935,,,
65,19049,,,,0.34916263818740845,,,
65,19099,,,,0.29850274324417114,,,
65,19139,,,,,0.7247081995010376,0.7884681820869446,0.34780746698379517
65,19139,0.7607004046440125,0.8004158735275269,0.30916061997413635,,,,
66,19149,,,,0.40657320618629456,,,
66,19199,,,,0.274614155292511,,,
66,19249,,,,0.20781587064266205,,,
66,19299,,,,0.37053295969963074,,,
66,19349,,,,0.31165629625320435,,,
66,19399,,,,0.20714828372001648,,,
66,19429,,,,,0.7422178983688354,0.7908379435539246,0.3480425179004669
66,19429,0.7651318907737732,0.8028594255447388,0.3044414222240448,,,,
67,19449,,,,0.36665892601013184,,,
67,19499,,,,0.36822426319122314,,,
67,19549,,,,0.3767988383769989,,,
67,19599,,,,0.2758854627609253,,,
67,19649,,,,0.26140713691711426,,,
67,19699,,,,0.2908337116241455,,,
67,19719,,,,,0.7023346424102783,0.7764566540718079,0.35566678643226624
67,19719,0.7697795033454895,0.8046207427978516,0.30251452326774597,,,,
68,19749,,,,0.17995063960552216,,,
68,19799,,,,0.4412885010242462,,,
68,19849,,,,0.23010563850402832,,,
68,19899,,,,0.26571235060691833,,,
68,19949,,,,0.4886627495288849,,,
68,19999,,,,0.16892358660697937,,,
68,20009,,,,,0.7373540997505188,0.7863765954971313,0.3422674238681793
68,20009,0.771725058555603,0.8093342781066895,0.3007827401161194,,,,
69,20049,,,,0.2933979034423828,,,
69,20099,,,,0.27348393201828003,,,
69,20149,,,,0.2584899365901947,,,
69,20199,,,,0.38371872901916504,,,
69,20249,,,,0.2884288728237152,,,
69,20299,,,,0.7093609571456909,,,
69,20299,,,,,0.7285992503166199,0.772393524646759,0.35272014141082764
69,20299,0.7704280018806458,0.8074941635131836,0.30260559916496277,,,,
70,20349,,,,0.2526742219924927,,,
70,20399,,,,0.30005326867103577,,,
70,20449,,,,0.2866271734237671,,,
70,20499,,,,0.37119314074516296,,,
70,20549,,,,0.4223579466342926,,,
70,20589,,,,,0.7538910508155823,0.7979394793510437,0.33470064401626587
70,20589,0.7685905694961548,0.8042360544204712,0.3032994568347931,,,,
71,20599,,,,0.29733729362487793,,,
71,20649,,,,0.43479564785957336,,,
71,20699,,,,0.2997889816761017,,,
71,20749,,,,0.4374159574508667,,,
71,20799,,,,0.32377076148986816,,,
71,20849,,,,0.3870736360549927,,,
71,20879,,,,,0.7266536951065063,0.7855319976806641,0.34168559312820435
71,20879,0.774319052696228,0.813059389591217,0.2948794960975647,,,,
72,20899,,,,0.2551221251487732,,,
72,20949,,,,0.30802488327026367,,,
72,20999,,,,0.18808317184448242,,,
72,21049,,,,0.2230495810508728,,,
72,21099,,,,0.32142361998558044,,,
72,21149,,,,0.3011739253997803,,,
72,21169,,,,,0.7392995953559875,0.791852593421936,0.33731600642204285
72,21169,0.7723735570907593,0.8096325993537903,0.29465630650520325,,,,
73,21199,,,,0.333144873380661,,,
73,21249,,,,0.22509562969207764,,,
73,21299,,,,0.21009977161884308,,,
73,21349,,,,0.2989307940006256,,,
73,21399,,,,0.31306684017181396,,,
73,21449,,,,0.3360508978366852,,,
73,21459,,,,,0.7217898964881897,0.7757512927055359,0.35202857851982117
73,21459,0.7742109894752502,0.8131489753723145,0.29395368695259094,,,,
74,21499,,,,0.33555173873901367,,,
74,21549,,,,0.3986031413078308,,,
74,21599,,,,0.2754785418510437,,,
